timestamp,particle_count,mean_size_mm,std_size_mm,min_size_mm,max_size_mm,concentration_per_ml,sample_volume_ml,detection_fps,system_mode,threshold_value,min_particle_area,max_particle_area,session_id
2025-09-29T13:04:03.502213,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,detect,60,50,5000,20250929_130403
2025-09-29T13:04:20.871692,0,0.0,0.0,0.0,0.0,0.0,0.05,29.98,detect,60,50,5000,20250929_130403
2025-09-29T13:04:34.503310,0,0.0,0.0,0.0,0.0,0.0,0.05,29.93,detect,60,50,5000,20250929_130403
2025-09-29T13:05:06.459586,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,detect,60,50,5000,20250929_130506
2025-09-29T13:05:21.290352,0,0.0,0.0,0.0,0.0,0.0,0.05,30.27,detect,60,50,5000,20250929_130506
2025-09-29T13:06:16.262128,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,detect,60,50,5000,20250929_130616
2025-09-29T13:06:45.915962,0,0.0,0.0,0.0,0.0,0.0,0.05,30.01,detect,60,50,5000,20250929_130616
2025-09-29T13:07:57.884828,8,0.143,0.0443,0.0947,0.2333,160.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:07:58.196267,5,0.1356,0.0358,0.0937,0.1852,100.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:07:58.828468,8,0.1279,0.0322,0.0878,0.1948,160.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:07:59.082839,7,0.1438,0.0437,0.0934,0.2134,140.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:07:59.327298,3,0.1581,0.0743,0.0856,0.2603,60.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:07:59.541096,4,0.1403,0.0604,0.0802,0.241,80.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:07:59.839549,2,0.1975,0.0483,0.1493,0.2458,40.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:07:59.980812,4,0.1421,0.0703,0.0844,0.261,80.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:00.097255,3,0.1648,0.0831,0.092,0.2811,60.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:00.218128,13,0.2192,0.0764,0.1025,0.3483,260.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:00.310544,9,0.1546,0.1087,0.0802,0.4481,180.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:00.383023,7,0.0922,0.016,0.0802,0.1291,140.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:00.464938,1,0.0856,0.0,0.0856,0.0856,20.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:00.576741,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:00.670975,1,0.3043,0.0,0.3043,0.3043,20.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:00.861657,31,0.1782,0.0689,0.0863,0.4402,620.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:01.001285,25,0.1845,0.0497,0.0867,0.3035,500.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:01.202515,28,0.1789,0.0761,0.0852,0.4289,560.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:01.353051,22,0.2117,0.1269,0.0896,0.7164,440.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:01.522005,30,0.2221,0.1091,0.0837,0.4984,600.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:01.689328,35,0.2057,0.1016,0.081,0.4624,700.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:01.849866,30,0.1746,0.0547,0.0802,0.3583,600.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:02.027190,34,0.183,0.077,0.0852,0.4412,680.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:02.620506,38,0.1956,0.0808,0.0903,0.429,760.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:02.674896,30,0.1924,0.1271,0.0814,0.7896,600.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:02.738758,39,0.1897,0.0963,0.0818,0.4959,780.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:02.914961,46,0.1987,0.1,0.0848,0.4983,920.0,0.05,0.0,detect,60,50,5000,20250929_130757
2025-09-29T13:08:03.328874,51,0.183,0.087,0.0821,0.4903,1020.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:03.531452,66,0.1979,0.1214,0.0867,0.7321,1320.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:03.761803,70,0.184,0.1242,0.0825,0.7454,1400.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:04.373735,61,0.195,0.124,0.0802,0.7472,1220.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:04.823517,51,0.1991,0.1319,0.0814,0.7523,1020.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:05.043602,62,0.2002,0.1282,0.0863,0.7518,1240.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:05.270665,66,0.1844,0.1161,0.0863,0.7338,1320.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:05.942285,56,0.1924,0.1122,0.0821,0.6724,1120.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:06.195413,64,0.1886,0.115,0.0814,0.7081,1280.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:06.390751,72,0.1772,0.105,0.0806,0.7129,1440.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:06.641264,66,0.1872,0.1141,0.0881,0.7252,1320.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:07.127154,72,0.184,0.1151,0.0818,0.7613,1440.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:07.596627,67,0.1855,0.1086,0.081,0.7315,1340.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:07.637554,70,0.1825,0.1073,0.0844,0.7278,1400.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:07.858257,77,0.1754,0.1101,0.0802,0.7241,1540.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:08.574835,74,0.1847,0.1091,0.0814,0.7186,1480.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:08.857254,82,0.1757,0.1097,0.0825,0.724,1640.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:09.042334,49,0.1797,0.0925,0.0806,0.6061,980.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:09.406553,43,0.1805,0.0995,0.0821,0.6556,860.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:09.538085,4,0.1954,0.144,0.0798,0.4417,80.0,0.05,5.63,detect,60,50,5000,20250929_130757
2025-09-29T13:08:09.700212,17,0.2471,0.1383,0.0821,0.488,340.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:09.837731,29,0.1727,0.1366,0.0802,0.7067,580.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:10.038978,53,0.1398,0.0564,0.0814,0.3661,1060.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:10.266290,57,0.1434,0.0643,0.0806,0.4314,1140.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:10.438692,43,0.1624,0.1049,0.0848,0.6054,860.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:10.650910,36,0.1767,0.119,0.0852,0.5962,720.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:10.904983,31,0.1586,0.1031,0.0837,0.604,620.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:11.090156,43,0.186,0.1131,0.0818,0.6271,860.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:11.650827,2,0.3304,0.1883,0.1421,0.5187,40.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:11.700779,10,0.2026,0.1152,0.093,0.4719,200.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:11.739180,9,0.158,0.0642,0.0837,0.2733,180.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:11.781275,21,0.1495,0.0327,0.0977,0.2472,420.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:11.892535,12,0.1623,0.0495,0.0833,0.2643,240.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:11.976088,0,0.0,0.0,0.0,0.0,0.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:12.794652,4,0.3235,0.1274,0.1503,0.5101,80.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:12.830834,2,0.3418,0.0822,0.2595,0.424,40.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.147999,4,0.4482,0.1509,0.2078,0.5875,80.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.203257,7,0.3404,0.2361,0.087,0.709,140.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.240807,6,0.4102,0.2133,0.1342,0.7241,120.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.339201,8,0.3261,0.2352,0.0837,0.7239,160.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.378980,7,0.3715,0.2221,0.0917,0.7294,140.0,0.05,4.53,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.418115,8,0.383,0.1995,0.1352,0.7292,160.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.454462,8,0.4053,0.1776,0.1647,0.7221,160.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.497594,8,0.3432,0.1802,0.098,0.7168,160.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.571220,10,0.2926,0.1809,0.0867,0.6983,200.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.614323,8,0.2487,0.1991,0.0974,0.6909,160.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.685410,9,0.2382,0.1821,0.1016,0.6765,180.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.733156,14,0.2179,0.1638,0.0806,0.6726,280.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.829170,17,0.181,0.1457,0.0899,0.6711,340.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.869118,14,0.1963,0.1582,0.0844,0.6707,280.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.962738,17,0.2034,0.1544,0.0798,0.6727,340.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:13.995869,15,0.2161,0.1633,0.0798,0.6742,300.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:14.201077,12,0.2255,0.1666,0.0802,0.6739,240.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:14.720485,8,0.2333,0.2025,0.0821,0.6759,160.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:14.841195,10,0.2616,0.1901,0.0848,0.6837,200.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:14.875178,9,0.2061,0.177,0.1111,0.6933,180.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:14.994313,8,0.2244,0.1796,0.1213,0.6829,160.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.031685,7,0.2451,0.1857,0.1183,0.6848,140.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.079248,8,0.2265,0.1809,0.1249,0.686,160.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.152195,6,0.259,0.1994,0.117,0.6847,120.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.196053,7,0.2389,0.1915,0.1151,0.6865,140.0,0.05,7.81,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.231932,8,0.22,0.1863,0.0825,0.6876,160.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.276910,9,0.2063,0.1806,0.0806,0.6891,180.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.313348,8,0.2245,0.1841,0.1022,0.6886,160.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.390250,9,0.2094,0.1784,0.081,0.6869,180.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.425918,7,0.2444,0.1893,0.1246,0.6868,140.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.468184,9,0.2166,0.1761,0.0844,0.6869,180.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:15.634487,4,0.3274,0.2369,0.1,0.7046,80.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.051103,4,0.34,0.2395,0.1254,0.7094,80.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.128463,8,0.258,0.22,0.091,0.7456,160.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.329670,14,0.2761,0.232,0.0881,0.7875,280.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.372275,17,0.2003,0.1412,0.0806,0.4436,340.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.411861,14,0.2203,0.1354,0.081,0.4453,280.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.462294,19,0.3214,0.2428,0.0874,0.7946,380.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.506763,18,0.2109,0.1398,0.0798,0.633,360.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.542556,8,0.2192,0.0962,0.0856,0.3487,160.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.582313,15,0.2158,0.1421,0.1067,0.6709,300.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.617983,13,0.249,0.1763,0.0917,0.7532,260.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.652868,12,0.2604,0.1847,0.0941,0.7532,240.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.732892,11,0.2757,0.1864,0.117,0.7542,220.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.782217,12,0.2338,0.1722,0.0934,0.7527,240.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.826237,10,0.2798,0.1911,0.1148,0.7564,200.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:16.878983,11,0.2394,0.1778,0.0954,0.757,220.0,0.05,16.5,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.016959,13,0.2916,0.2223,0.1012,0.7678,260.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.268673,7,0.2461,0.2119,0.0896,0.7344,140.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.314014,6,0.2675,0.2247,0.0881,0.7395,120.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.399276,8,0.2527,0.1951,0.1251,0.7404,160.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.434403,9,0.2342,0.1919,0.0924,0.7401,180.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.483991,8,0.2751,0.1951,0.0934,0.7355,160.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.571113,9,0.2899,0.2005,0.0906,0.738,180.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.646241,9,0.2599,0.1897,0.0903,0.739,180.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.725824,7,0.2462,0.2027,0.1031,0.7173,140.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.839827,4,0.3323,0.2386,0.1267,0.735,80.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.885927,6,0.2762,0.2058,0.1148,0.7225,120.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.933891,3,0.3793,0.2766,0.1022,0.757,60.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:17.975456,0,0.0,0.0,0.0,0.0,0.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:18.009466,1,0.1279,0.0,0.1279,0.1279,20.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:18.054998,4,0.322,0.2671,0.0818,0.7744,80.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:18.088144,8,0.2381,0.1892,0.1103,0.7213,160.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:18.166615,8,0.2489,0.1915,0.0924,0.7189,160.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:18.895078,5,0.3016,0.2159,0.1067,0.7209,100.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:18.929400,7,0.2283,0.2111,0.1025,0.7313,140.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:18.968417,5,0.2798,0.2254,0.1218,0.7214,100.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:19.459452,5,0.3408,0.2049,0.1895,0.7411,100.0,0.05,17.28,detect,60,50,5000,20250929_130757
2025-09-29T13:08:19.496928,6,0.2905,0.2146,0.0852,0.7395,120.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:19.819112,5,0.3195,0.224,0.1233,0.7418,100.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:19.887988,4,0.3443,0.2385,0.1438,0.7489,80.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:19.963771,5,0.3003,0.2318,0.1236,0.7489,100.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.000749,4,0.3197,0.2569,0.1199,0.7515,80.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.116157,6,0.2904,0.2189,0.1197,0.7509,120.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.425054,4,0.324,0.2578,0.1191,0.7574,80.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.625943,4,0.3779,0.232,0.1482,0.7648,80.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.678001,4,0.3253,0.2608,0.1199,0.7633,80.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.721068,3,0.3947,0.2686,0.1361,0.765,60.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.813463,4,0.3716,0.2345,0.133,0.7607,80.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.845502,5,0.3361,0.2218,0.1335,0.7604,100.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.884076,3,0.3967,0.2676,0.1361,0.7646,60.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.922749,4,0.3774,0.2331,0.1405,0.7641,80.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.957173,4,0.3451,0.2463,0.143,0.7617,80.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:20.998311,4,0.3762,0.2334,0.1387,0.7634,80.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:21.035954,5,0.3325,0.2289,0.1335,0.7659,100.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:21.088176,7,0.2742,0.2136,0.121,0.7635,140.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:21.123979,11,0.2169,0.1104,0.1153,0.4611,220.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:21.166304,15,0.1984,0.1044,0.1097,0.4737,300.0,0.05,11.86,detect,60,50,5000,20250929_130757
2025-09-29T13:08:21.251800,17,0.1881,0.0965,0.0821,0.4719,340.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:21.290236,12,0.2011,0.1105,0.1059,0.4853,240.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:21.876309,12,0.2224,0.1045,0.112,0.4803,240.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:21.956336,11,0.2001,0.113,0.1065,0.4812,220.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:21.997685,12,0.2498,0.1966,0.1131,0.7944,240.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.161241,15,0.2398,0.1686,0.1153,0.7638,300.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.243414,13,0.2499,0.1814,0.1103,0.7799,260.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.402174,11,0.2716,0.187,0.1183,0.7733,220.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.437830,12,0.2518,0.1823,0.117,0.757,240.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.486930,10,0.2801,0.1799,0.1244,0.7382,200.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.524574,12,0.2436,0.1706,0.1191,0.7096,240.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.562281,12,0.2248,0.1696,0.1073,0.6701,240.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.599531,10,0.1921,0.1124,0.1067,0.4829,200.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.636545,12,0.1777,0.1012,0.1134,0.4795,240.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.676572,15,0.1807,0.0956,0.1085,0.4789,300.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.716935,9,0.1728,0.108,0.0856,0.4553,180.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.790056,13,0.1645,0.0946,0.0892,0.4532,260.0,0.05,17.6,detect,60,50,5000,20250929_130757
2025-09-29T13:08:22.837223,15,0.1517,0.0868,0.0881,0.454,300.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:23.608246,11,0.156,0.0981,0.0954,0.4501,220.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:23.704220,13,0.1415,0.0937,0.0829,0.4515,260.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:23.852737,13,0.161,0.0938,0.0833,0.4501,260.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:24.110256,16,0.1456,0.0867,0.0814,0.452,320.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:24.156245,7,0.144,0.1173,0.0881,0.43,140.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:24.208920,11,0.1734,0.1051,0.0833,0.4285,220.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:24.247594,14,0.1406,0.102,0.0833,0.4309,280.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:24.456536,17,0.1292,0.0783,0.0852,0.4222,340.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:24.501630,12,0.1263,0.0876,0.0844,0.4154,240.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:24.945279,2,0.4057,0.0058,0.3998,0.4115,40.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:24.976059,5,0.4023,0.1861,0.0848,0.6512,100.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.015585,6,0.3233,0.2438,0.1097,0.791,120.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.097286,9,0.2988,0.1539,0.0844,0.5934,180.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.141902,5,0.1858,0.1046,0.087,0.3798,100.0,0.05,18.46,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.180510,18,0.1637,0.0895,0.0913,0.3864,360.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.214596,19,0.1492,0.0587,0.1082,0.3048,380.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.295229,22,0.1512,0.0792,0.0924,0.3733,440.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.489420,22,0.1808,0.1551,0.0829,0.6704,440.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.527052,22,0.1914,0.1482,0.0821,0.6251,440.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.563529,19,0.1787,0.0993,0.1012,0.4648,380.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.653002,14,0.2028,0.1197,0.0892,0.4829,280.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.696254,11,0.246,0.1612,0.0806,0.5434,220.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.728303,12,0.2023,0.1471,0.0814,0.5764,240.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.763043,18,0.2696,0.1865,0.0941,0.6726,360.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.805164,13,0.2446,0.1469,0.1142,0.6564,260.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.859471,11,0.2863,0.1952,0.092,0.6489,220.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:25.971696,6,0.3032,0.1764,0.104,0.6158,120.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:26.006691,11,0.267,0.2125,0.0841,0.761,220.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:26.064476,7,0.3568,0.2189,0.0917,0.7594,140.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:26.469732,9,0.3064,0.216,0.1006,0.7596,180.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:26.506459,10,0.2857,0.2153,0.0848,0.7646,200.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:26.578424,17,0.2039,0.1914,0.0829,0.7758,340.0,0.05,12.76,detect,60,50,5000,20250929_130757
2025-09-29T13:08:26.674128,8,0.2826,0.229,0.0903,0.7643,160.0,0.05,12.76,detect,60,50,5000,20250929_130757
