timestamp,particle_count,mean_size_mm,std_size_mm,min_size_mm,max_size_mm,concentration_per_ml,sample_volume_ml,detection_fps,system_mode,threshold_value,min_particle_area,max_particle_area,session_id
2025-09-29 17:53:57.932044,23,0.1719,0.135,0.0814,0.6054,460.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:58.107208,26,0.1591,0.1173,0.0814,0.6412,520.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:58.253338,20,0.1735,0.1461,0.0818,0.6981,400.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:58.592659,20,0.2257,0.1435,0.0954,0.6479,400.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:58.836529,21,0.1886,0.1085,0.0802,0.6046,420.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:58.884360,12,0.1468,0.0501,0.0829,0.2714,240.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:58.930875,20,0.1648,0.0651,0.081,0.2913,400.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:59.013645,18,0.1378,0.0527,0.0859,0.2616,360.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:59.183496,15,0.1288,0.0482,0.0798,0.2663,300.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:59.359650,16,0.14,0.0563,0.081,0.2603,320.0,0.05,6.25,detect,60,50,5000,20250929_175309
2025-09-29 17:53:59.878479,20,0.1305,0.0508,0.0814,0.2614,400.0,0.05,5.99,detect,60,50,5000,20250929_175309
